Inspection_ID,Magistrate_ID,Date,Time,City,Latitude,Longitude,Commodity_Checked,Violation_Found,Fine_Amount,Fine_Status
INS-1032810,MAG-328,2/10/2026,9:09:00,FAISALABAD,31.393864,73.06481,Onion,No,0,N/A
INS-1032811,MAG-328,2/10/2026,9:29:00,FAISALABAD,31.458799,73.12028,Onion,No,0,N/A
INS-1032812,MAG-328,2/10/2026,9:53:00,FAISALABAD,31.395136,73.106146,Onion,No,0,N/A
INS-1032813,MAG-328,2/10/2026,10:17:00,FAISALABAD,31.390145,73.072,Onion,No,0,N/A
INS-1032814,MAG-328,2/10/2026,10:55:00,FAISALABAD,31.391884,73.063289,Banana,No,0,N/A
INS-1032815,MAG-329,2/10/2026,8:54:00,FAISALABAD,31.376918,73.07112,Tomato,No,0,N/A
INS-1032816,MAG-329,2/10/2026,9:31:00,FAISALABAD,31.404748,73.053628,Banana,Yes,20000,Unpaid
INS-1032817,MAG-329,2/10/2026,10:16:00,FAISALABAD,31.369854,73.123853,Tomato,No,0,N/A
INS-1032818,MAG-329,2/10/2026,10:52:00,FAISALABAD,31.445389,73.124691,Tomato,No,0,N/A
INS-1032819,MAG-329,2/10/2026,11:36:00,FAISALABAD,31.468692,73.042508,Tomato,No,0,N/A
INS-1032820,MAG-329,2/10/2026,12:02:00,FAISALABAD,31.391439,73.077721,Onion,No,0,N/A
INS-1032821,MAG-329,2/10/2026,12:43:00,FAISALABAD,31.437281,73.05139,Onion,No,0,N/A
INS-1032822,MAG-329,2/10/2026,13:19:00,FAISALABAD,31.457661,73.072007,Banana,Yes,20000,Paid
INS-1032823,MAG-329,2/10/2026,14:01:00,FAISALABAD,31.40247,73.0388,Onion,No,0,N/A
INS-1032824,MAG-329,2/10/2026,14:20:00,FAISALABAD,31.44212,73.078771,Potato,No,0,N/A
INS-1032825,MAG-329,2/10/2026,14:39:00,FAISALABAD,31.407294,73.042316,Banana,No,0,N/A
INS-1032826,MAG-329,2/10/2026,15:04:00,FAISALABAD,31.405262,73.104997,Potato,No,0,N/A
INS-1032827,MAG-329,2/10/2026,15:27:00,FAISALABAD,31.389509,73.068632,Tomato,No,0,N/A
INS-1032828,MAG-330,2/10/2026,11:11:00,FAISALABAD,31.443155,73.076477,Potato,No,0,N/A
INS-1032829,MAG-330,2/10/2026,11:54:00,FAISALABAD,31.389987,73.076437,Banana,No,0,N/A
INS-1032830,MAG-330,2/10/2026,12:35:00,FAISALABAD,31.460399,73.120373,Potato,Yes,5000,Paid
INS-1032831,MAG-330,2/10/2026,12:54:00,FAISALABAD,31.371492,73.10395,Tomato,Yes,5000,Paid
INS-1032832,MAG-330,2/10/2026,13:34:00,FAISALABAD,31.421543,73.09909,Potato,No,0,N/A
INS-1032833,MAG-330,2/10/2026,14:05:00,FAISALABAD,31.449998,73.123137,Banana,No,0,N/A
INS-1032834,MAG-331,2/10/2026,10:52:00,FAISALABAD,31.398116,73.10183,Potato,Yes,10000,Paid
INS-1032835,MAG-331,2/10/2026,11:20:00,FAISALABAD,31.37865,73.122418,Potato,No,0,N/A
INS-1032836,MAG-331,2/10/2026,11:40:00,FAISALABAD,31.447539,73.094379,Banana,No,0,N/A
INS-1032837,MAG-331,2/10/2026,12:15:00,FAISALABAD,31.401182,73.034951,Tomato,Yes,10000,Unpaid
INS-1032838,MAG-331,2/10/2026,12:43:00,FAISALABAD,31.453559,73.043618,Tomato,No,0,N/A
INS-1032839,MAG-331,2/10/2026,13:21:00,FAISALABAD,31.438202,73.063462,Onion,No,0,N/A
INS-1032840,MAG-331,2/10/2026,13:49:00,FAISALABAD,31.387681,73.113924,Potato,No,0,N/A
INS-1032841,MAG-331,2/10/2026,14:14:00,FAISALABAD,31.392685,73.066596,Tomato,No,0,N/A
INS-1032842,MAG-331,2/10/2026,14:44:00,FAISALABAD,31.377548,73.121122,Banana,No,0,N/A
INS-1032843,MAG-331,2/10/2026,15:08:00,FAISALABAD,31.428378,73.071293,Banana,No,0,N/A
INS-1032844,MAG-331,2/10/2026,15:29:00,FAISALABAD,31.413047,73.060361,Potato,No,0,N/A
INS-1032845,MAG-331,2/10/2026,16:06:00,FAISALABAD,31.400465,73.126029,Potato,No,0,N/A
INS-1032846,MAG-331,2/10/2026,16:35:00,FAISALABAD,31.383036,73.099069,Onion,No,0,N/A
INS-1032847,MAG-331,2/10/2026,16:53:00,FAISALABAD,31.445613,73.032229,Banana,Yes,2000,Paid
INS-1032848,MAG-331,2/10/2026,17:10:00,FAISALABAD,31.37364,73.068348,Onion,No,0,N/A
INS-1032849,MAG-332,2/10/2026,10:56:00,FAISALABAD,31.440308,73.053271,Onion,Yes,10000,Unpaid
INS-1032850,MAG-332,2/10/2026,11:14:00,FAISALABAD,31.379354,73.087193,Banana,No,0,N/A
INS-1032851,MAG-332,2/10/2026,11:35:00,FAISALABAD,31.460552,73.049698,Banana,No,0,N/A
INS-1032852,MAG-332,2/10/2026,12:19:00,FAISALABAD,31.397774,73.075438,Onion,No,0,N/A
INS-1032853,MAG-332,2/10/2026,12:41:00,FAISALABAD,31.415344,73.117436,Banana,No,0,N/A
INS-1032854,MAG-332,2/10/2026,13:26:00,FAISALABAD,31.405507,73.04477,Banana,No,0,N/A
INS-1032855,MAG-332,2/10/2026,13:49:00,FAISALABAD,31.454711,73.1019,Potato,No,0,N/A
INS-1032856,MAG-332,2/10/2026,14:06:00,FAISALABAD,31.406789,73.065394,Potato,No,0,N/A
INS-1032857,MAG-332,2/10/2026,14:26:00,FAISALABAD,31.437354,73.125427,Banana,Yes,20000,Paid
INS-1032858,MAG-332,2/10/2026,14:58:00,FAISALABAD,31.396668,73.046629,Banana,No,0,N/A
INS-1032859,MAG-332,2/10/2026,15:30:00,FAISALABAD,31.422569,73.037129,Tomato,No,0,N/A
INS-1032860,MAG-332,2/10/2026,16:11:00,FAISALABAD,31.377934,73.088919,Potato,No,0,N/A
INS-1032861,MAG-332,2/10/2026,16:39:00,FAISALABAD,31.399802,73.067461,Tomato,No,0,N/A
INS-1032862,MAG-332,2/10/2026,17:02:00,FAISALABAD,31.422348,73.091589,Tomato,No,0,N/A
INS-1032863,MAG-332,2/10/2026,17:28:00,FAISALABAD,31.418939,73.109161,Banana,No,0,N/A
INS-1032864,MAG-333,2/10/2026,9:38:00,FAISALABAD,31.376336,73.074883,Tomato,No,0,N/A
INS-1032865,MAG-333,2/10/2026,10:03:00,FAISALABAD,31.423526,73.102797,Potato,No,0,N/A
INS-1032866,MAG-333,2/10/2026,10:28:00,FAISALABAD,31.403866,73.048559,Tomato,No,0,N/A
INS-1032867,MAG-333,2/10/2026,10:57:00,FAISALABAD,31.437982,73.045953,Onion,No,0,N/A
INS-1032868,MAG-333,2/10/2026,11:41:00,FAISALABAD,31.464384,73.043327,Onion,Yes,10000,Paid
INS-1032869,MAG-333,2/10/2026,12:13:00,FAISALABAD,31.409069,73.103597,Onion,No,0,N/A
INS-1032870,MAG-334,2/10/2026,11:12:00,FAISALABAD,31.458284,73.066232,Banana,No,0,N/A
INS-1032871,MAG-334,2/10/2026,11:32:00,FAISALABAD,31.45069,73.061994,Banana,No,0,N/A
INS-1032872,MAG-334,2/10/2026,12:02:00,FAISALABAD,31.412533,73.086355,Potato,No,0,N/A
INS-1032873,MAG-334,2/10/2026,12:17:00,FAISALABAD,31.426966,73.1281,Potato,No,0,N/A
INS-1032874,MAG-334,2/10/2026,12:35:00,FAISALABAD,31.407204,73.069769,Tomato,Yes,2000,Paid
INS-1032875,MAG-334,2/10/2026,13:17:00,FAISALABAD,31.446234,73.07923,Potato,No,0,N/A
INS-1032876,MAG-334,2/10/2026,13:48:00,FAISALABAD,31.401858,73.128793,Banana,No,0,N/A
INS-1032877,MAG-334,2/10/2026,14:20:00,FAISALABAD,31.465161,73.094165,Potato,Yes,20000,Paid
INS-1032878,MAG-334,2/10/2026,15:01:00,FAISALABAD,31.424666,73.09059,Tomato,No,0,N/A
INS-1032879,MAG-334,2/10/2026,15:39:00,FAISALABAD,31.399213,73.074961,Onion,No,0,N/A
INS-1032880,MAG-334,2/10/2026,16:04:00,FAISALABAD,31.457305,73.057482,Banana,No,0,N/A
INS-1032881,MAG-334,2/10/2026,16:26:00,FAISALABAD,31.463114,73.077866,Tomato,No,0,N/A
INS-1032882,MAG-334,2/10/2026,17:05:00,FAISALABAD,31.385811,73.067631,Banana,No,0,N/A
INS-1032883,MAG-335,2/10/2026,9:15:00,FAISALABAD,31.386626,73.059611,Tomato,No,0,N/A
INS-1032884,MAG-335,2/10/2026,9:57:00,FAISALABAD,31.437826,73.06493,Onion,No,0,N/A
INS-1032885,MAG-335,2/10/2026,10:36:00,FAISALABAD,31.427063,73.118452,Banana,No,0,N/A
INS-1032886,MAG-335,2/10/2026,10:54:00,FAISALABAD,31.378366,73.049073,Onion,No,0,N/A
INS-1032887,MAG-335,2/10/2026,11:26:00,FAISALABAD,31.436893,73.079355,Onion,No,0,N/A
INS-1032888,MAG-335,2/10/2026,12:07:00,FAISALABAD,31.417374,73.032585,Tomato,No,0,N/A
INS-1032889,MAG-335,2/10/2026,12:44:00,FAISALABAD,31.426102,73.094051,Potato,No,0,N/A
INS-1032890,MAG-335,2/10/2026,13:25:00,FAISALABAD,31.405729,73.0453,Tomato,No,0,N/A
INS-1032891,MAG-335,2/10/2026,13:53:00,FAISALABAD,31.455061,73.125003,Onion,No,0,N/A
INS-1032892,MAG-335,2/10/2026,14:10:00,FAISALABAD,31.380154,73.034432,Onion,No,0,N/A
INS-1032893,MAG-335,2/10/2026,14:33:00,FAISALABAD,31.401623,73.088589,Banana,No,0,N/A
INS-1032894,MAG-335,2/10/2026,14:57:00,FAISALABAD,31.395019,73.109564,Onion,Yes,20000,Paid
INS-1032895,MAG-335,2/10/2026,15:42:00,FAISALABAD,31.395156,73.067502,Banana,No,0,N/A
INS-1032896,MAG-335,2/10/2026,16:02:00,FAISALABAD,31.370108,73.110165,Tomato,No,0,N/A
INS-1032897,MAG-336,2/10/2026,11:00:00,FAISALABAD,31.424099,73.069405,Onion,No,0,N/A
INS-1032898,MAG-336,2/10/2026,11:33:00,FAISALABAD,31.388318,73.058827,Onion,No,0,N/A
INS-1032899,MAG-336,2/10/2026,12:02:00,FAISALABAD,31.394328,73.128974,Potato,No,0,N/A
INS-1032900,MAG-336,2/10/2026,12:27:00,FAISALABAD,31.388015,73.113973,Onion,Yes,5000,Paid
INS-1032901,MAG-336,2/10/2026,13:03:00,FAISALABAD,31.379895,73.100689,Potato,No,0,N/A
INS-1032902,MAG-336,2/10/2026,13:32:00,FAISALABAD,31.395463,73.07163,Tomato,Yes,10000,Unpaid
INS-1032903,MAG-336,2/10/2026,13:51:00,FAISALABAD,31.462267,73.08991,Potato,No,0,N/A
INS-1032904,MAG-336,2/10/2026,14:36:00,FAISALABAD,31.428663,73.11269,Potato,No,0,N/A
INS-1032905,MAG-336,2/10/2026,15:16:00,FAISALABAD,31.422017,73.043877,Potato,Yes,10000,Paid
INS-1032906,MAG-336,2/10/2026,15:45:00,FAISALABAD,31.37892,73.036804,Onion,Yes,10000,Paid
INS-1032907,MAG-336,2/10/2026,16:28:00,FAISALABAD,31.384066,73.030943,Tomato,No,0,N/A
INS-1032908,MAG-336,2/10/2026,16:46:00,FAISALABAD,31.405661,73.068838,Onion,No,0,N/A
INS-1032909,MAG-336,2/10/2026,17:06:00,FAISALABAD,31.427021,73.121317,Onion,No,0,N/A
INS-1032910,MAG-336,2/10/2026,17:22:00,FAISALABAD,31.45189,73.096262,Onion,Yes,20000,Paid
INS-1032911,MAG-337,2/10/2026,8:49:00,FAISALABAD,31.444029,73.0625,Onion,Yes,2000,Paid
INS-1032912,MAG-337,2/10/2026,9:17:00,FAISALABAD,31.449088,73.062653,Onion,No,0,N/A
INS-1032913,MAG-337,2/10/2026,10:00:00,FAISALABAD,31.425644,73.06734,Banana,No,0,N/A
INS-1032914,MAG-337,2/10/2026,10:26:00,FAISALABAD,31.373619,73.125845,Banana,Yes,2000,Paid
INS-1032915,MAG-337,2/10/2026,11:07:00,FAISALABAD,31.451742,73.05149,Tomato,No,0,N/A
INS-1032916,MAG-338,2/10/2026,8:32:00,FAISALABAD,31.460607,73.102867,Onion,No,0,N/A
INS-1032917,MAG-338,2/10/2026,9:12:00,FAISALABAD,31.387122,73.064023,Onion,No,0,N/A
INS-1032918,MAG-338,2/10/2026,9:45:00,FAISALABAD,31.394742,73.078465,Banana,No,0,N/A
INS-1032919,MAG-338,2/10/2026,10:20:00,FAISALABAD,31.371422,73.055376,Banana,No,0,N/A
INS-1032920,MAG-338,2/10/2026,11:05:00,FAISALABAD,31.369494,73.066338,Onion,No,0,N/A
INS-1032921,MAG-338,2/10/2026,11:30:00,FAISALABAD,31.413971,73.063982,Potato,No,0,N/A
INS-1032922,MAG-339,2/10/2026,11:04:00,FAISALABAD,31.38443,73.049803,Banana,No,0,N/A
INS-1032923,MAG-339,2/10/2026,11:46:00,FAISALABAD,31.447103,73.036309,Potato,No,0,N/A
INS-1032924,MAG-339,2/10/2026,12:05:00,FAISALABAD,31.378408,73.062031,Banana,No,0,N/A
INS-1032925,MAG-339,2/10/2026,12:34:00,FAISALABAD,31.411126,73.073594,Potato,No,0,N/A
INS-1032926,MAG-339,2/10/2026,13:03:00,FAISALABAD,31.439806,73.055149,Onion,No,0,N/A
INS-1032927,MAG-339,2/10/2026,13:24:00,FAISALABAD,31.442581,73.058217,Banana,Yes,10000,Paid
INS-1032928,MAG-339,2/10/2026,13:52:00,FAISALABAD,31.4546,73.12334,Potato,No,0,N/A
INS-1032929,MAG-339,2/10/2026,14:17:00,FAISALABAD,31.456681,73.112326,Potato,No,0,N/A
INS-1032930,MAG-339,2/10/2026,14:34:00,FAISALABAD,31.439905,73.073252,Banana,No,0,N/A
INS-1032931,MAG-400,2/10/2026,10:04:00,MULTAN,30.210815,71.505904,Potato,No,0,N/A
INS-1032932,MAG-400,2/10/2026,10:22:00,MULTAN,30.2454,71.461134,Onion,No,0,N/A
INS-1032933,MAG-400,2/10/2026,11:03:00,MULTAN,30.202676,71.494902,Potato,No,0,N/A
INS-1032934,MAG-400,2/10/2026,11:39:00,MULTAN,30.200627,71.448539,Onion,No,0,N/A
INS-1032935,MAG-400,2/10/2026,12:16:00,MULTAN,30.230096,71.487231,Potato,Yes,5000,Paid
INS-1032936,MAG-400,2/10/2026,12:52:00,MULTAN,30.149396,71.420081,Potato,No,0,N/A
INS-1032937,MAG-400,2/10/2026,13:20:00,MULTAN,30.190394,71.490365,Potato,No,0,N/A
INS-1032938,MAG-400,2/10/2026,13:44:00,MULTAN,30.190522,71.483676,Potato,No,0,N/A
INS-1032939,MAG-400,2/10/2026,14:28:00,MULTAN,30.168042,71.4715,Onion,No,0,N/A
INS-1032940,MAG-400,2/10/2026,15:00:00,MULTAN,30.228779,71.496749,Onion,No,0,N/A
INS-1032941,MAG-400,2/10/2026,15:32:00,MULTAN,30.164122,71.481394,Banana,No,0,N/A
INS-1032942,MAG-400,2/10/2026,15:57:00,MULTAN,30.199035,71.500549,Tomato,No,0,N/A
INS-1032943,MAG-400,2/10/2026,16:17:00,MULTAN,30.177956,71.492929,Onion,No,0,N/A
INS-1032944,MAG-400,2/10/2026,16:54:00,MULTAN,30.154055,71.43589,Onion,No,0,N/A
INS-1032945,MAG-400,2/10/2026,17:13:00,MULTAN,30.208298,71.488856,Onion,No,0,N/A
INS-1032946,MAG-401,2/10/2026,11:02:00,MULTAN,30.195141,71.50632,Potato,No,0,N/A
INS-1032947,MAG-401,2/10/2026,11:40:00,MULTAN,30.203506,71.494302,Onion,No,0,N/A
INS-1032948,MAG-401,2/10/2026,12:02:00,MULTAN,30.227221,71.454021,Tomato,No,0,N/A
INS-1032949,MAG-401,2/10/2026,12:29:00,MULTAN,30.192307,71.432176,Tomato,No,0,N/A
INS-1032950,MAG-401,2/10/2026,13:03:00,MULTAN,30.246686,71.484601,Potato,No,0,N/A
INS-1032951,MAG-401,2/10/2026,13:28:00,MULTAN,30.198726,71.456686,Potato,No,0,N/A
INS-1032952,MAG-401,2/10/2026,13:51:00,MULTAN,30.181021,71.494041,Onion,No,0,N/A
INS-1032953,MAG-401,2/10/2026,14:27:00,MULTAN,30.168968,71.438294,Banana,No,0,N/A
INS-1032954,MAG-401,2/10/2026,15:04:00,MULTAN,30.165381,71.486852,Onion,No,0,N/A
INS-1032955,MAG-401,2/10/2026,15:41:00,MULTAN,30.222666,71.444676,Banana,No,0,N/A
INS-1032956,MAG-401,2/10/2026,16:02:00,MULTAN,30.202682,71.485301,Banana,No,0,N/A
INS-1032957,MAG-401,2/10/2026,16:29:00,MULTAN,30.206781,71.466579,Potato,No,0,N/A
INS-1032958,MAG-402,2/10/2026,10:37:00,MULTAN,30.234376,71.485197,Tomato,Yes,20000,Paid
INS-1032959,MAG-402,2/10/2026,10:56:00,MULTAN,30.214914,71.473908,Banana,No,0,N/A
INS-1032960,MAG-402,2/10/2026,11:24:00,MULTAN,30.235623,71.500962,Tomato,No,0,N/A
INS-1032961,MAG-402,2/10/2026,11:44:00,MULTAN,30.229583,71.454751,Tomato,No,0,N/A
INS-1032962,MAG-402,2/10/2026,12:07:00,MULTAN,30.160013,71.478161,Potato,No,0,N/A
INS-1032963,MAG-402,2/10/2026,12:47:00,MULTAN,30.199786,71.510157,Tomato,No,0,N/A
INS-1032964,MAG-402,2/10/2026,13:11:00,MULTAN,30.240663,71.444997,Tomato,No,0,N/A
INS-1032965,MAG-403,2/10/2026,9:48:00,MULTAN,30.173216,71.460826,Banana,No,0,N/A
INS-1032966,MAG-403,2/10/2026,10:29:00,MULTAN,30.191951,71.483482,Potato,No,0,N/A
INS-1032967,MAG-403,2/10/2026,11:10:00,MULTAN,30.204514,71.425017,Tomato,No,0,N/A
INS-1032968,MAG-403,2/10/2026,11:46:00,MULTAN,30.15515,71.473835,Potato,No,0,N/A
INS-1032969,MAG-403,2/10/2026,12:16:00,MULTAN,30.198541,71.517967,Tomato,No,0,N/A
INS-1032970,MAG-404,2/10/2026,11:14:00,MULTAN,30.212179,71.462389,Potato,No,0,N/A
INS-1032971,MAG-404,2/10/2026,11:50:00,MULTAN,30.159278,71.429729,Tomato,Yes,20000,Paid
INS-1032972,MAG-404,2/10/2026,12:14:00,MULTAN,30.212292,71.425269,Potato,Yes,20000,Paid
INS-1032973,MAG-404,2/10/2026,12:32:00,MULTAN,30.193848,71.431191,Potato,No,0,N/A
INS-1032974,MAG-404,2/10/2026,13:17:00,MULTAN,30.163555,71.460362,Banana,No,0,N/A
INS-1032975,MAG-404,2/10/2026,13:45:00,MULTAN,30.171958,71.461431,Banana,No,0,N/A
INS-1032976,MAG-404,2/10/2026,14:19:00,MULTAN,30.228307,71.510688,Banana,No,0,N/A
INS-1032977,MAG-405,2/10/2026,9:43:00,MULTAN,30.222683,71.43159,Banana,No,0,N/A
INS-1032978,MAG-405,2/10/2026,10:15:00,MULTAN,30.236493,71.462249,Onion,No,0,N/A
INS-1032979,MAG-405,2/10/2026,10:55:00,MULTAN,30.205518,71.422714,Onion,No,0,N/A
INS-1032980,MAG-405,2/10/2026,11:31:00,MULTAN,30.240636,71.518875,Potato,No,0,N/A
INS-1032981,MAG-405,2/10/2026,11:48:00,MULTAN,30.220599,71.430032,Banana,No,0,N/A
INS-1032982,MAG-405,2/10/2026,12:26:00,MULTAN,30.189246,71.462574,Tomato,No,0,N/A
INS-1032983,MAG-405,2/10/2026,13:05:00,MULTAN,30.182466,71.438931,Tomato,No,0,N/A
INS-1032984,MAG-406,2/10/2026,10:32:00,MULTAN,30.156988,71.436272,Tomato,No,0,N/A
INS-1032985,MAG-406,2/10/2026,11:16:00,MULTAN,30.239539,71.479234,Potato,No,0,N/A
INS-1032986,MAG-406,2/10/2026,11:31:00,MULTAN,30.17709,71.423317,Onion,No,0,N/A
INS-1032987,MAG-406,2/10/2026,12:15:00,MULTAN,30.154738,71.455911,Potato,No,0,N/A
INS-1032988,MAG-406,2/10/2026,12:58:00,MULTAN,30.199495,71.422216,Onion,No,0,N/A
INS-1032989,MAG-407,2/10/2026,11:34:00,MULTAN,30.176608,71.438267,Potato,Yes,10000,Paid
INS-1032990,MAG-407,2/10/2026,12:04:00,MULTAN,30.166857,71.517226,Onion,Yes,5000,Paid
INS-1032991,MAG-407,2/10/2026,12:44:00,MULTAN,30.21564,71.44144,Onion,No,0,N/A
INS-1032992,MAG-407,2/10/2026,13:13:00,MULTAN,30.22109,71.498216,Tomato,No,0,N/A
INS-1032993,MAG-407,2/10/2026,13:54:00,MULTAN,30.225742,71.427834,Onion,Yes,10000,Paid
INS-1032994,MAG-407,2/10/2026,14:25:00,MULTAN,30.207173,71.422483,Banana,No,0,N/A
INS-1032995,MAG-407,2/10/2026,15:10:00,MULTAN,30.180771,71.44899,Onion,Yes,5000,Paid
INS-1032996,MAG-408,2/10/2026,9:50:00,MULTAN,30.189668,71.480782,Potato,No,0,N/A
INS-1032997,MAG-408,2/10/2026,10:06:00,MULTAN,30.168776,71.459534,Banana,No,0,N/A
INS-1032998,MAG-408,2/10/2026,10:32:00,MULTAN,30.149232,71.500361,Tomato,No,0,N/A
INS-1032999,MAG-408,2/10/2026,11:16:00,MULTAN,30.189365,71.466869,Onion,No,0,N/A
INS-1033000,MAG-408,2/10/2026,11:39:00,MULTAN,30.20489,71.44498,Potato,No,0,N/A
INS-1033001,MAG-408,2/10/2026,12:04:00,MULTAN,30.18089,71.448923,Onion,No,0,N/A
INS-1033002,MAG-408,2/10/2026,12:32:00,MULTAN,30.213509,71.456013,Potato,No,0,N/A
INS-1033003,MAG-408,2/10/2026,12:48:00,MULTAN,30.224572,71.449907,Onion,No,0,N/A
INS-1033004,MAG-408,2/10/2026,13:21:00,MULTAN,30.239266,71.493646,Banana,No,0,N/A
INS-1033005,MAG-408,2/10/2026,13:40:00,MULTAN,30.183284,71.436076,Banana,Yes,2000,Paid
INS-1033006,MAG-408,2/10/2026,14:25:00,MULTAN,30.151898,71.511804,Tomato,No,0,N/A
INS-1033007,MAG-409,2/10/2026,10:43:00,MULTAN,30.220515,71.453226,Onion,No,0,N/A
INS-1033008,MAG-409,2/10/2026,11:09:00,MULTAN,30.188253,71.491944,Banana,No,0,N/A
INS-1033009,MAG-409,2/10/2026,11:44:00,MULTAN,30.222709,71.486339,Banana,Yes,10000,Paid
INS-1033010,MAG-409,2/10/2026,12:26:00,MULTAN,30.234347,71.513197,Banana,No,0,N/A
INS-1033011,MAG-409,2/10/2026,13:10:00,MULTAN,30.156378,71.507973,Banana,No,0,N/A
INS-1033012,MAG-409,2/10/2026,13:55:00,MULTAN,30.19966,71.514334,Banana,No,0,N/A
INS-1033013,MAG-409,2/10/2026,14:18:00,MULTAN,30.183193,71.479017,Tomato,Yes,5000,Paid
INS-1033014,MAG-409,2/10/2026,14:51:00,MULTAN,30.163113,71.454654,Onion,No,0,N/A
INS-1033015,MAG-409,2/10/2026,15:08:00,MULTAN,30.243782,71.512239,Onion,No,0,N/A
INS-1033016,MAG-409,2/10/2026,15:30:00,MULTAN,30.194595,71.463668,Potato,No,0,N/A
INS-1033017,MAG-409,2/10/2026,16:15:00,MULTAN,30.210312,71.454146,Potato,No,0,N/A
INS-1033018,MAG-409,2/10/2026,16:40:00,MULTAN,30.209738,71.47803,Tomato,No,0,N/A
INS-1033019,MAG-409,2/10/2026,17:23:00,MULTAN,30.209513,71.443031,Onion,No,0,N/A
INS-1033020,MAG-409,2/10/2026,17:57:00,MULTAN,30.239901,71.436932,Tomato,No,0,N/A
INS-1033021,MAG-410,2/10/2026,9:15:00,MULTAN,30.203483,71.47187,Tomato,No,0,N/A
INS-1033022,MAG-410,2/10/2026,9:16:00,MULTAN,30.178507,71.496964,Onion,No,0,N/A
INS-1033023,MAG-410,2/10/2026,9:19:00,MULTAN,30.179001,71.467749,Potato,No,0,N/A
INS-1033024,MAG-410,2/10/2026,9:22:00,MULTAN,30.14942,71.441547,Banana,Yes,10000,Unpaid
INS-1033025,MAG-410,2/10/2026,9:23:00,MULTAN,30.234024,71.490838,Onion,Yes,20000,Paid
INS-1033026,MAG-410,2/10/2026,9:25:00,MULTAN,30.242837,71.518949,Onion,No,0,N/A
INS-1033027,MAG-410,2/10/2026,9:28:00,MULTAN,30.217815,71.454802,Potato,No,0,N/A
INS-1033028,MAG-410,2/10/2026,9:29:00,MULTAN,30.235232,71.464983,Potato,No,0,N/A
INS-1033029,MAG-410,2/10/2026,9:31:00,MULTAN,30.155635,71.480715,Onion,No,0,N/A
INS-1033030,MAG-410,2/10/2026,9:32:00,MULTAN,30.174057,71.451462,Potato,No,0,N/A
INS-1033031,MAG-410,2/10/2026,9:35:00,MULTAN,30.245032,71.518911,Onion,No,0,N/A
INS-1033032,MAG-410,2/10/2026,9:36:00,MULTAN,30.188326,71.497646,Tomato,Yes,5000,Paid
INS-1033033,MAG-410,2/10/2026,9:37:00,MULTAN,30.203721,71.478708,Banana,No,0,N/A
INS-1033034,MAG-410,2/10/2026,9:38:00,MULTAN,30.180138,71.453943,Onion,No,0,N/A
INS-1033035,MAG-410,2/10/2026,9:40:00,MULTAN,30.200658,71.461725,Onion,No,0,N/A
INS-1033036,MAG-410,2/10/2026,9:41:00,MULTAN,30.218743,71.508948,Tomato,No,0,N/A
INS-1033037,MAG-410,2/10/2026,9:43:00,MULTAN,30.168922,71.456299,Banana,No,0,N/A
INS-1033038,MAG-410,2/10/2026,9:45:00,MULTAN,30.240629,71.443343,Onion,No,0,N/A
INS-1033039,MAG-410,2/10/2026,9:46:00,MULTAN,30.202973,71.470345,Tomato,No,0,N/A
INS-1033040,MAG-410,2/10/2026,9:48:00,MULTAN,30.15465,71.455526,Banana,Yes,2000,Paid
INS-1033041,MAG-410,2/10/2026,9:51:00,MULTAN,30.183645,71.484174,Potato,No,0,N/A
INS-1033042,MAG-410,2/10/2026,9:52:00,MULTAN,30.155394,71.507372,Tomato,No,0,N/A
INS-1033043,MAG-410,2/10/2026,9:54:00,MULTAN,30.198107,71.466072,Potato,No,0,N/A
INS-1033044,MAG-410,2/10/2026,9:56:00,MULTAN,30.152257,71.514109,Onion,Yes,10000,Paid
INS-1033045,MAG-410,2/10/2026,9:59:00,MULTAN,30.209061,71.420561,Potato,No,0,N/A
INS-1033046,MAG-410,2/10/2026,10:01:00,MULTAN,30.221744,71.507219,Potato,No,0,N/A
INS-1033047,MAG-410,2/10/2026,10:02:00,MULTAN,30.222588,71.428732,Potato,No,0,N/A
INS-1033048,MAG-410,2/10/2026,10:05:00,MULTAN,30.214629,71.502475,Banana,No,0,N/A
INS-1033049,MAG-410,2/10/2026,10:08:00,MULTAN,30.236962,71.506254,Tomato,No,0,N/A
INS-1033050,MAG-410,2/10/2026,10:11:00,MULTAN,30.202644,71.519425,Tomato,No,0,N/A
INS-1033051,MAG-410,2/10/2026,10:14:00,MULTAN,30.192152,71.505591,Tomato,Yes,2000,Paid
INS-1033052,MAG-410,2/10/2026,10:17:00,MULTAN,30.216343,71.519439,Banana,Yes,20000,Unpaid
INS-1033053,MAG-410,2/10/2026,10:18:00,MULTAN,30.174091,71.50411,Tomato,No,0,N/A
INS-1033054,MAG-410,2/10/2026,10:20:00,MULTAN,30.247483,71.498158,Tomato,No,0,N/A
INS-1033055,MAG-410,2/10/2026,10:23:00,MULTAN,30.14803,71.465196,Onion,No,0,N/A
INS-1033056,MAG-411,2/10/2026,10:34:00,MULTAN,30.180757,71.483934,Potato,No,0,N/A
INS-1033057,MAG-411,2/10/2026,11:15:00,MULTAN,30.182824,71.435514,Tomato,No,0,N/A
INS-1033058,MAG-411,2/10/2026,11:42:00,MULTAN,30.188314,71.435987,Tomato,No,0,N/A
INS-1033059,MAG-411,2/10/2026,12:06:00,MULTAN,30.232425,71.463342,Onion,No,0,N/A
